Name	Length	EffectiveLength	TPM	NumReads
FBtr0087500	1417	1239.171	12.359746	103.000
FBtr0073094	1694	1516.171	12.956417	132.108
FBtr0073093	1577	1399.171	82.351942	774.892
FBtr0343515	1092	914.171	0.889360	5.468
FBtr0072451	975	797.406	11.847290	63.532
FBtr0071607	2252	2074.171	2.724222	38.000
FBtr0081516	4704	4526.171	0.197117	6.000
FBtr0300749	931	753.454	2.660288	13.480
FBtr0346532	1185	1007.171	0.179963	1.219
FBtr0073076	880	702.464	75.210150	355.301
FBtr0089289	4677	4499.171	1.164580	35.237
FBtr0100448	4590	4412.171	2.708971	80.381
FBtr0089290	4681	4503.171	1.735645	52.562
FBtr0089288	4037	3859.171	12.973750	336.710
FBtr0100447	4417	4239.171	2.116842	60.348
FBtr0329933	4663	4485.171	1.838587	55.457
FBtr0336949	2826	2648.171	21.410587	381.304
FBtr0088786	1378	1200.171	80.390054	648.846
FBtr0088785	1869	1691.171	14.324082	162.911
FBtr0303077	607	429.624	0.000000	0.000
FBtr0339716	615	437.620	0.084635	0.249
FBtr0085459	600	422.626	66.410430	188.751
FBtr0070973	1218	1040.171	0.285910	2.000
FBtr0089252	2767	2589.171	3.018126	52.553
FBtr0334488	2840	2662.171	1.505514	26.954
FBtr0334489	2902	2724.171	1.927815	35.318
FBtr0100600	3804	3626.171	2.959691	72.176
FBtr0300305	309	131.842	0.000000	0.000
FBtr0077162	567	389.641	0.000000	0.000
FBtr0072277	713	535.563	56.640016	204.000
FBtr0344898	1082	904.171	0.000000	0.000
FBtr0086817	1175	997.171	0.000000	0.000
FBtr0333271	5146	4968.171	0.536125	17.913
FBtr0072639	5149	4971.171	0.554804	18.548
FBtr0340000	824	646.501	1.521520	6.615
FBtr0087390	427	249.746	286.614112	481.385
FBtr0070472	3021	2843.171	2.959708	56.591
FBtr0331752	4499	4321.171	26.896211	781.608
FBtr0070475	3174	2996.171	6.897455	138.980
FBtr0070474	3218	3040.171	1.067622	21.828
FBtr0302185	2166	1988.171	1.428814	19.104
FBtr0070471	4805	4627.171	11.845575	368.611
FBtr0112828	2903	2725.171	7.747986	141.997
FBtr0301966	3182	3004.171	1.233546	24.922
FBtr0070468	3055	2877.171	10.083539	195.108
FBtr0070476	2745	2567.171	0.706269	12.193
FBtr0070470	3110	2932.171	1.667178	32.875
FBtr0331751	4750	4572.171	0.855755	26.313
FBtr0070469	4244	4066.171	16.777156	458.776
FBtr0070467	2929	2751.171	0.453681	8.394
FBtr0331753	5004	4826.171	1.300744	42.217
FBtr0070466	2847	2669.171	2.602896	46.723
FBtr0070473	3091	2913.171	2.065576	40.467
FBtr0076265	1575	1397.171	55.555023	521.999
FBtr0331935	1030	852.171	0.196949	1.129
FBtr0088237	816	638.502	89.164937	382.871
FBtr0081705	1363	1185.171	0.000000	0.000
FBtr0088524	1299	1121.171	74.403704	561.000
FBtr0074540	843	665.487	23.454094	104.968
FBtr0074494	1357	1179.171	0.378310	3.000
FBtr0085714	3349	3171.171	130.935215	2792.368
FBtr0085713	3440	3262.171	1157.542359	25394.526
FBtr0076256	334	156.829	1.896303	2.000
FBtr0339552	1718	1540.171	11.723532	121.429
FBtr0078950	1533	1355.171	30.566429	278.571
FBtr0070990	1321	1143.171	1.189673	9.146
FBtr0100409	805	627.511	0.748533	3.159
FBtr0343330	706	528.565	97.533202	346.695
FBtr0304902	1617	1439.171	0.171579	1.661
FBtr0304901	2286	2108.171	0.023937	0.339
FBtr0078872	1228	1050.171	0.000000	0.000
FBtr0077839	2112	1934.171	8.347421	108.578
FBtr0077837	2331	2153.171	2.779164	40.243
FBtr0077838	2235	2057.171	9.298957	128.647
FBtr0077836	2325	2147.171	16.588190	239.531
FBtr0075133	4018	3840.171	0.457951	11.827
FBtr0332862	2190	2012.171	7.181005	97.173
FBtr0087988	1754	1576.171	162.624529	1723.796
FBtr0087987	1948	1770.171	349.376480	4159.157
FBtr0074688	1633	1455.171	49.968736	489.000
FBtr0086864	3503	3325.171	13.057871	292.000
FBtr0083361	1283	1105.171	0.000000	0.000
FBtr0392904	4164	3986.171	6.251445	167.584
FBtr0084588	2385	2207.171	67.846919	1007.077
FBtr0303161	2639	2461.171	39.786627	658.530
FBtr0079257	1918	1740.171	19.055330	223.000
FBtr0307341	906	728.460	0.046449	0.228
FBtr0084989	527	349.663	0.037409	0.088
FBtr0306309	750	572.548	0.779135	3.000
FBtr0344570	539	361.656	0.000000	0.000
FBtr0078090	1219	1041.171	37.132556	260.000
FBtr0087439	546	368.653	20.974360	52.000
FBtr0070960	2096	1918.171	0.200120	2.582
FBtr0302357	2296	2118.171	0.159846	2.277
FBtr0302356	2428	2250.171	0.141517	2.142
FBtr0340571	3830	3652.171	0.040710	1.000
FBtr0340572	3825	3647.171	0.040775	1.000
FBtr0080267	3305	3127.171	0.000000	0.000
FBtr0077141	787	609.528	0.000000	0.000
FBtr0306593	981	803.402	0.000000	0.000
FBtr0081719	1938	1760.171	66.991832	793.000
FBtr0071549	1655	1477.171	32.011047	318.000
FBtr0308832	1068	890.171	9.328456	55.844
FBtr0308833	2043	1865.171	31.003643	388.891
FBtr0074921	2263	2085.171	8.148425	114.265
FBtr0073011	1996	1818.171	0.163568	2.000
FBtr0112378	450	272.723	0.000000	0.000
FBtr0342602	1596	1418.171	0.266479	2.541
FBtr0080326	1217	1039.171	84.919398	593.459
FBtr0085405	675	497.576	188.869139	632.000
FBtr0339295	331	153.831	0.000000	0.000
FBtr0300316	205	33.785	0.000000	0.000
FBtr0300904	2130	1952.171	0.000000	0.000
FBtr0081633	2196	2018.171	0.000000	0.000
FBtr0300905	2052	1874.171	0.000000	0.000
FBtr0335279	1234	1056.171	0.667285	4.740
FBtr0335281	1199	1021.171	0.207453	1.425
FBtr0290216	733	555.554	0.013649	0.051
FBtr0335280	740	562.549	0.013682	0.052
FBtr0077120	1711	1533.171	20.094414	207.187
FBtr0081676	887	709.461	0.000000	0.000
FBtr0076639	2093	1915.171	0.155284	2.000
FBtr0079280	1148	970.171	0.000000	0.000
FBtr0304827	5797	5619.171	0.075672	2.860
FBtr0433494	6405	6227.171	0.103849	4.349
FBtr0333832	6581	6403.171	0.084927	3.657
FBtr0433497	5654	5476.171	0.094395	3.476
FBtr0333833	6118	5940.171	0.095078	3.798
FBtr0433496	5848	5670.171	0.068181	2.600
FBtr0304826	8410	8232.171	0.067982	3.764
FBtr0433495	8302	8124.171	0.069275	3.785
FBtr0433493	8251	8073.171	0.074546	4.047
FBtr0300808	2019	1841.171	0.000000	0.000
FBtr0300809	4061	3883.171	0.071982	1.880
FBtr0301700	4064	3886.171	0.071904	1.879
FBtr0072287	5108	4930.171	29.376529	974.000
FBtr0343633	2816	2638.171	27.290717	484.188
FBtr0074281	2640	2462.171	48.486344	802.849
FBtr0343632	2730	2552.171	2.500563	42.918
FBtr0074279	3898	3720.171	43.915857	1098.704
FBtr0074280	3895	3717.171	3.933827	98.339
FBtr0072238	1035	857.171	0.000000	0.000
FBtr0308073	1317	1139.171	1.310049	10.036
FBtr0082360	764	586.542	81.872186	322.948
FBtr0082361	1024	846.171	1.057178	6.016
FBtr0079938	1428	1250.171	2.735659	23.000
FBtr0077227	1279	1101.171	165.702977	1227.104
FBtr0091702	1278	1100.171	7.419604	54.896
FBtr0074882	2425	2247.171	15.847866	239.499
FBtr0332153	3588	3410.171	3.014227	69.127
FBtr0310476	2042	1864.171	7.273915	91.191
FBtr0100666	2416	2238.171	8.195756	123.361
FBtr0332726	2033	1855.171	4.634612	57.822
FBtr0080287	1089	911.171	16.555439	101.446
FBtr0309307	5887	5709.171	0.118490	4.549
FBtr0300898	5037	4859.171	0.074993	2.451
FBtr0080024	1050	872.171	7.194256	42.197
FBtr0077389	2263	2085.171	98.624321	1383.000
FBtr0290204	1958	1780.171	0.000000	0.000
FBtr0086689	848	670.483	22.525292	101.568
FBtr0306636	1574	1396.171	7.650038	71.829
FBtr0086687	1472	1294.171	34.147294	297.197
FBtr0086690	2195	2017.171	0.692414	9.393
FBtr0086686	1532	1354.171	1.138474	10.368
FBtr0340359	2225	2047.171	1.147627	15.800
FBtr0301148	981	803.402	70.058595	378.522
FBtr0086684	908	730.459	0.461833	2.269
FBtr0306637	2237	2059.171	1.079047	14.943
FBtr0301149	1514	1336.171	1.459279	13.113
FBtr0086600	1106	928.171	5.667582	35.377
FBtr0331978	1118	940.171	18.128760	114.623
FBtr0078769	621	443.615	4537.866828	13538.000
FBtr0070712	1878	1700.171	0.874603	10.000
FBtr0343263	1108	930.171	0.041986	0.263
FBtr0343264	928	750.455	0.048357	0.244
FBtr0072024	920	742.458	0.048661	0.243
FBtr0113111	979	801.403	0.046449	0.250
FBtr0333452	4664	4486.171	0.234662	7.080
FBtr0333450	3996	3818.171	0.143408	3.682
FBtr0333451	4043	3865.171	0.140033	3.640
FBtr0300831	4092	3914.171	0.136686	3.598
FBtr0076303	1640	1462.171	2.403043	23.630
FBtr0076302	1655	1477.171	1.637138	16.263
FBtr0076301	2049	1871.171	50.708823	638.107
FBtr0077098	1123	945.171	87.757016	557.813
FBtr0070552	1047	869.171	0.000000	0.000
FBtr0075818	1346	1168.171	27.367529	215.000
FBtr0088789	1908	1730.171	4.898796	57.000
FBtr0304960	503	325.681	0.000000	0.000
FBtr0075249	843	665.487	0.000000	0.000
FBtr0084104	1804	1626.171	220.828161	2415.000
FBtr0336911	2177	1999.171	8.355605	112.337
FBtr0088974	1597	1419.171	24.989455	238.500
FBtr0100360	4963	4785.171	0.497083	15.996
FBtr0110880	2920	2742.171	0.081069	1.495
FBtr0334105	2225	2047.171	0.169738	2.337
FBtr0301185	2946	2768.171	0.079971	1.489
FBtr0110881	4262	4084.171	2.901116	79.683
FBtr0336928	1138	960.171	0.000000	0.000
FBtr0072107	995	817.392	0.000000	0.000
FBtr0085786	2956	2778.171	13.684740	255.677
FBtr0085785	3082	2904.171	1.176520	22.978
FBtr0334549	2894	2716.171	1.572545	28.725
FBtr0334550	3020	2842.171	0.660241	12.620
FBtr0340191	4545	4367.171	9.495078	278.866
FBtr0073848	4477	4299.171	58.111591	1680.134
FBtr0078387	3371	3193.171	9.754900	209.479
FBtr0087487	2027	1849.171	16.725911	208.000
FBtr0083735	2688	2510.171	0.041570	0.702
FBtr0332539	2448	2270.171	0.046540	0.711
FBtr0077790	977	799.404	0.000000	0.000
FBtr0331440	941	763.454	0.000000	0.000
FBtr0331439	971	793.411	0.000000	0.000
FBtr0082634	1746	1568.171	19.059266	201.000
FBtr0079612	1320	1142.171	7.030176	54.000
FBtr0087980	1799	1621.171	0.025115	0.274
FBtr0087979	1558	1380.171	0.028736	0.267
FBtr0072044	1063	885.171	0.000000	0.000
FBtr0343206	1072	894.171	0.000000	0.000
FBtr0072043	1160	982.171	0.000000	0.000
FBtr0075225	1132	954.171	0.155839	1.000
FBtr0112489	446	268.727	9.340545	16.880
FBtr0339263	740	562.549	0.031638	0.120
FBtr0301018	2276	2098.171	1.771751	25.000
FBtr0302526	640	462.596	4.178739	13.000
FBtr0100009	3280	3102.171	4.937135	103.000
FBtr0089901	2338	2160.171	1.160352	16.857
FBtr0089902	1803	1625.171	0.508504	5.558
FBtr0300562	2617	2439.171	5.706384	93.605
FBtr0089900	2125	1947.171	0.401237	5.254
FBtr0089904	2355	2177.171	0.615458	9.011
FBtr0301521	2467	2289.171	0.913196	14.058
FBtr0089905	2568	2390.171	2.342689	37.657
FBtr0345390	5214	5036.171	0.900290	30.492
FBtr0331425	3556	3378.171	1.909304	43.376
FBtr0332155	4408	4230.171	1.866888	53.110
FBtr0075014	3541	3363.171	1.769535	40.023
FBtr0078874	603	425.625	0.000000	0.000
FBtr0083452	2975	2797.171	15.128007	284.575
FBtr0302317	2262	2084.171	21.576819	302.425
FBtr0333248	2543	2365.171	0.062347	0.992
FBtr0114524	2411	2233.171	0.067139	1.008
FBtr0273385	6171	5993.171	1.923283	77.517
FBtr0339307	6637	6459.171	1.608894	69.888
FBtr0273384	6439	6261.171	4.526477	190.595
FBtr0082117	3807	3629.171	6.135830	149.754
FBtr0082116	6303	6125.171	2.443735	100.663
FBtr0082118	4671	4493.171	4.423978	133.679
FBtr0085011	1569	1391.171	0.000000	0.000
FBtr0081174	4145	3967.171	0.306451	8.176
FBtr0081175	3934	3756.171	0.360157	9.098
FBtr0303241	4041	3863.171	0.699234	18.166
FBtr0081176	3893	3715.171	0.375065	9.371
FBtr0305129	2997	2819.171	8.458434	160.364
FBtr0339156	2994	2816.171	3.221460	61.011
FBtr0339157	2988	2810.171	2.056134	38.858
FBtr0071784	2049	1871.171	1.368847	17.225
FBtr0071785	1989	1811.171	67.057350	816.775
FBtr0089148	3050	2872.171	2.409158	46.534
FBtr0089147	2773	2595.171	2.202475	38.439
FBtr0089150	2762	2584.171	4.144461	72.025
FBtr0089146	2709	2531.171	5.164673	87.915
FBtr0308247	2614	2436.171	32.257936	528.495
FBtr0089149	2840	2662.171	3.272686	58.592
FBtr0302559	2531	2353.171	0.000000	0.000
FBtr0346506	2597	2419.171	0.000000	0.000
FBtr0302190	3048	2870.171	3.538015	68.291
FBtr0086145	3054	2876.171	7.636521	147.709
FBtr0306281	375	197.807	0.000000	0.000
FBtr0306280	392	214.792	0.000000	0.000
FBtr0306258	4812	4634.171	5.387091	167.889
FBtr0073119	3828	3650.171	56.536861	1387.846
FBtr0073120	4106	3928.171	47.677062	1259.495
FBtr0073118	4763	4585.171	63.072393	1944.873
FBtr0337055	3442	3264.171	17.240107	378.451
FBtr0333895	3491	3313.171	65.955862	1469.582
FBtr0337056	4046	3868.171	16.216982	421.864
FBtr0077442	1411	1233.171	6.511394	54.000
FBtr0076018	1266	1088.171	2.816906	20.614
FBtr0076017	963	785.427	8.971110	47.386
FBtr0339781	3357	3179.171	0.476011	10.177
FBtr0070778	3093	2915.171	0.777300	15.239
FBtr0344824	2804	2626.171	2.750898	48.584
FBtr0345292	830	652.495	272.363194	1195.149
FBtr0070983	837	659.492	22.892561	101.531
FBtr0070982	1100	922.171	1.820310	11.289
FBtr0070981	941	763.454	93.323434	479.148
FBtr0070980	854	676.479	4965.062863	22587.882
FBtr0307300	2919	2741.171	12.914678	238.076
FBtr0113024	3030	2852.171	1.152493	22.106
FBtr0332600	2913	2735.171	0.588102	10.818
FBtr0083414	2815	2637.171	18.871279	334.685
FBtr0337043	3789	3611.171	0.465923	11.315
FBtr0077516	1338	1160.171	0.000000	0.000
FBtr0112524	1274	1096.171	2.170991	16.004
FBtr0089233	3691	3513.171	4.768255	112.656
FBtr0334626	3376	3198.171	1.970163	42.374
FBtr0310651	3526	3348.171	10.038208	226.027
FBtr0089229	3501	3323.171	15.389940	343.943
FBtr0082920	981	803.402	0.000000	0.000
FBtr0077386	1734	1556.171	21.595072	226.000
FBtr0071106	2301	2123.171	0.000000	0.000
FBtr0070937	2201	2023.171	90.382786	1229.744
FBtr0070938	2487	2309.171	91.263193	1417.256
FBtr0070397	1267	1089.171	1.365235	10.000
FBtr0074346	819	641.502	0.000000	0.000
FBtr0071471	1606	1428.171	0.000000	0.000
FBtr0330316	1609	1431.171	0.000000	0.000
FBtr0074918	1253	1075.171	15.489737	112.000
FBtr0072124	2163	1985.171	22.021806	294.000
FBtr0071683	1189	1011.171	72.792084	495.000
FBtr0077403	1061	883.171	0.346670	2.059
FBtr0113021	1089	911.171	0.301779	1.849
FBtr0077402	1231	1053.171	0.191184	1.354
FBtr0077401	1011	833.171	0.488603	2.738
FBtr0300280	1584	1406.171	0.105746	1.000
FBtr0346378	3461	3283.171	0.704610	15.557
FBtr0074809	2896	2718.171	23.542587	430.356
FBtr0335137	3353	3175.171	0.893866	19.087
FBtr0346141	373	195.808	2.780122	3.661
FBtr0085611	272	94.869	36.581577	23.339
FBtr0074029	585	407.634	0.000000	0.000
FBtr0075388	1505	1327.171	0.092562	0.826
FBtr0343534	2295	2117.171	0.152679	2.174
FBtr0086001	1762	1584.171	0.187729	2.000
FBtr0321315	1239	1061.171	0.000000	0.000
FBtr0333037	2846	2668.171	2.384441	42.786
FBtr0075724	2737	2559.171	3.752752	64.587
FBtr0075723	2084	1906.171	1.297078	16.627
FBtr0342770	3744	3566.171	12.164919	291.748
FBtr0070420	3766	3588.171	87.998153	2123.456
FBtr0342771	3838	3660.171	4.704324	115.796
FBtr0333323	2883	2705.171	1.211506	22.040
FBtr0333322	2930	2752.171	1.023230	18.938
FBtr0074137	2347	2169.171	5.210632	76.012
FBtr0074135	2386	2208.171	50.572714	751.010
FBtr0308136	1697	1519.171	0.061238	0.626
FBtr0080237	698	520.569	0.000000	0.000
FBtr0300638	3446	3268.171	0.071847	1.579
FBtr0073729	466	288.710	71.082964	138.014
FBtr0084836	743	565.549	21.822844	83.000
FBtr0082430	1248	1070.171	1.892267	13.619
FBtr0335211	1142	964.171	17.177590	111.381
FBtr0076857	1307	1129.171	0.263375	2.000
FBtr0300424	902	724.460	1.231517	6.000
FBtr0083860	1793	1615.171	5.438880	59.078
FBtr0302327	1744	1566.171	126.569825	1333.109
FBtr0083861	1877	1699.171	13.722955	156.813
FBtr0083086	1479	1301.171	15.381019	134.591
FBtr0334589	2552	2374.171	3.378400	53.941
FBtr0091874	595	417.629	2.612703	7.338
FBtr0073935	992	814.395	0.000000	0.000
FBtr0073300	818	640.502	0.000000	0.000
FBtr0073299	2460	2282.171	0.000000	0.000
FBtr0088841	1522	1344.171	2.319233	20.965
FBtr0088842	1468	1290.171	55.275707	479.599
FBtr0345599	2094	1916.171	0.136838	1.763
FBtr0070422	1749	1571.171	0.211679	2.237
FBtr0342772	681	503.575	0.000000	0.000
FBtr0070421	1547	1369.171	0.108604	1.000
FBtr0333023	2495	2317.171	0.058832	0.917
FBtr0075579	1678	1500.171	0.107368	1.083
FBtr0072248	2815	2637.171	0.018781	0.333
FBtr0345620	2931	2753.171	0.018037	0.334
FBtr0072247	2800	2622.171	0.018882	0.333
FBtr0072253	1306	1128.171	0.380983	2.891
FBtr0343432	1090	912.171	28.878443	177.152
FBtr0073127	1478	1300.171	0.114168	0.998
FBtr0073128	1471	1293.171	0.115187	1.002
FBtr0079458	1541	1363.171	0.005807	0.053
FBtr0079460	1595	1417.171	1.114082	10.618
FBtr0079462	1526	1348.171	0.005845	0.053
FBtr0079461	1505	1327.171	0.005900	0.053
FBtr0079459	1585	1407.171	0.340607	3.223
FBtr0081997	1156	978.171	46.184590	303.814
FBtr0081996	1257	1079.171	4.166348	30.237
FBtr0336761	1233	1055.171	12.252994	86.948
FBtr0336637	3026	2848.171	0.057526	1.102
FBtr0300693	1964	1786.171	0.049956	0.600
FBtr0336636	3290	3112.171	0.090714	1.899
FBtr0071797	3770	3592.171	0.073435	1.774
FBtr0336638	1523	1345.171	0.069139	0.625
FBtr0087382	5033	4855.171	25.621140	836.565
FBtr0339998	5235	5057.171	3.504300	119.181
FBtr0301478	2790	2612.171	30.065486	528.161
FBtr0089521	2653	2475.171	6.610488	110.036
FBtr0306351	2221	2043.171	1.133090	15.569
FBtr0306350	2503	2325.171	2.304654	36.038
FBtr0301477	4782	4604.171	1.621143	50.196
FBtr0300224	1562	1384.171	0.023307	0.217
FBtr0114515	1508	1330.171	0.024026	0.215
FBtr0087406	329	151.832	0.000000	0.000
FBtr0072888	2130	1952.171	0.000000	0.000
FBtr0085859	1170	992.171	0.599483	4.000
FBtr0334894	6412	6234.171	48.551783	2035.544
FBtr0084460	6624	6446.171	7.605239	329.694
FBtr0304567	3987	3809.171	13.887786	355.762
FBtr0070907	2510	2332.171	152.900296	2398.088
FBtr0070906	2636	2458.171	0.841525	13.912
FBtr0305911	1961	1783.171	7.346858	88.103
FBtr0289953	2161	1983.171	7.954388	106.087
FBtr0305910	2015	1837.171	4.517134	55.810
FBtr0088312	1656	1478.171	0.372937	3.707
FBtr0088313	2297	2119.171	0.454507	6.477
FBtr0088311	2351	2173.171	0.406386	5.939
FBtr0304592	2591	2413.171	0.485316	7.876
FBtr0088882	1935	1757.171	80.561297	952.000
FBtr0079894	2382	2204.171	22.818443	338.242
FBtr0331635	2356	2178.171	6.226397	91.206
FBtr0345615	2623	2445.171	6.341544	104.280
FBtr0071338	3399	3221.171	225.919487	4894.000
FBtr0334508	4486	4308.171	0.020733	0.601
FBtr0085746	3506	3328.171	0.027102	0.607
FBtr0085085	1541	1363.171	40.781744	373.863
FBtr0085084	2075	1897.171	0.637759	8.137
FBtr0079304	905	727.460	0.000567	0.003
FBtr0079732	925	747.455	0.000000	0.000
FBtr0071108	3145	2967.171	3.258509	65.022
FBtr0340139	3231	3053.171	1.856918	38.128
FBtr0071107	3426	3248.171	48.031381	1049.205
FBtr0340138	4238	4060.171	2.732010	74.597
FBtr0309839	4403	4225.171	1.720590	48.890
FBtr0309836	4378	4200.171	1.875935	52.988
FBtr0309837	3952	3774.171	8.193684	207.968
FBtr0073144	4107	3929.171	168.606644	4455.250
FBtr0309838	4006	3828.171	4.696232	120.903
FBtr0075152	2917	2739.171	29.244974	538.725
FBtr0300092	607	429.624	0.024905	0.072
FBtr0073892	1096	918.171	0.000000	0.000
FBtr0343143	1534	1356.171	0.000000	0.000
FBtr0332630	1663	1485.171	5.099694	50.935
FBtr0332631	1364	1186.171	48.406176	386.140
FBtr0332632	5997	5819.171	16.750549	655.521
FBtr0301268	1587	1409.171	0.633127	6.000
FBtr0085909	2020	1842.171	0.403593	5.000
FBtr0080763	2304	2126.171	20.841146	298.000
FBtr0086733	1297	1119.171	28.698610	216.000
FBtr0087262	852	674.480	142.198166	645.000
FBtr0303232	702	524.569	1.417331	5.000
FBtr0344155	6716	6538.171	8.233977	362.045
FBtr0070316	6065	5887.171	32.342402	1280.488
FBtr0344279	6745	6567.171	0.067928	3.000
FBtr0076133	3030	2852.171	0.000000	0.000
FBtr0082259	2901	2723.171	46.391731	849.595
FBtr0079708	1718	1540.171	36.426070	377.292
FBtr0330181	847	669.484	0.116617	0.525
FBtr0074894	650	472.590	103.037942	327.475
FBtr0082726	2913	2735.171	3.182969	58.548
FBtr0331429	2603	2425.171	1.818903	29.665
FBtr0331428	2948	2770.171	6.000044	111.778
FBtr0082727	2606	2428.171	3.014098	49.219
FBtr0301219	3098	2920.171	4.623059	90.789
FBtr0088166	1239	1061.171	0.000000	0.000
FBtr0310646	1830	1652.171	1.976126	21.957
FBtr0073730	1370	1192.171	185.601115	1488.043
FBtr0079724	633	455.602	11.397645	34.922
FBtr0346454	899	721.460	1.761340	8.546
FBtr0100541	611	433.623	6301.656719	18376.532
FBtr0343865	1567	1389.171	0.000000	0.000
FBtr0079324	1294	1116.171	0.000000	0.000
FBtr0079598	1156	978.171	51.904456	341.441
FBtr0081220	1093	915.171	1.347194	8.291
FBtr0300823	1159	981.171	2.066428	13.635
FBtr0081221	1054	876.171	28.084877	165.485
FBtr0310645	979	801.403	12.508912	67.417
FBtr0081219	1084	906.171	1.669172	10.172
FBtr0075314	465	287.711	65.120487	126.000
FBtr0070136	2103	1925.171	12.973860	167.971
FBtr0070137	2193	2015.171	1.292696	17.519
FBtr0070135	2124	1946.171	4.024144	52.669
FBtr0076688	2391	2213.171	26.497284	394.378
FBtr0346546	2609	2431.171	1.797914	29.396
FBtr0302935	3103	2925.171	10.717947	210.843
FBtr0082329	3115	2937.171	8.867508	175.157
FBtr0344017	5279	5101.171	0.701327	24.060
FBtr0091678	6366	6188.171	8.198301	341.179
FBtr0344016	5395	5217.171	1.251766	43.919
FBtr0342985	4422	4244.171	8.143914	232.446
FBtr0071815	4360	4182.171	22.330133	628.043
FBtr0071816	4190	4012.171	5.374638	145.019
FBtr0071813	4216	4038.171	295.137177	8015.029
FBtr0342986	4124	3946.171	22.433762	595.353
FBtr0071814	4255	4077.171	7.771515	213.089
FBtr0083049	682	504.575	62.476043	212.000
FBtr0079593	751	573.548	2.471113	9.531
FBtr0332415	1011	833.171	6.600030	36.981
FBtr0345640	3934	3756.171	3.894565	98.379
FBtr0077562	3784	3606.171	62.948955	1526.621
FBtr0085387	5031	4853.171	7.624815	248.858
FBtr0085386	4880	4702.171	11.673435	369.142
FBtr0085614	355	177.818	9.427889	11.274
FBtr0303924	5093	4915.171	0.142626	4.714
FBtr0303923	5120	4942.171	0.098853	3.286
FBtr0300811	4420	4242.171	18.192726	519.018
FBtr0340626	2866	2688.171	0.055520	1.004
FBtr0340627	2995	2817.171	0.052410	0.993
FBtr0340628	2870	2692.171	0.055418	1.003
FBtr0087784	1976	1798.171	186.746791	2258.295
FBtr0332882	2246	2068.171	0.749854	10.429
FBtr0339391	1899	1721.171	22.658853	262.276
FBtr0084095	7188	7010.171	1.140852	53.784
FBtr0343807	7002	6824.171	0.526014	24.140
FBtr0343805	4551	4373.171	9.894554	290.997
FBtr0343806	4719	4541.171	15.654329	478.078
FBtr0086801	711	533.564	2.063404	7.404
FBtr0344145	6340	6162.171	0.003255	0.135
FBtr0100454	3868	3690.171	0.040296	1.000
FBtr0082255	6557	6379.171	0.033198	1.424
FBtr0082256	4226	4048.171	0.057883	1.576
FBtr0100455	2462	2284.171	0.000000	0.000
FBtr0088783	1907	1729.171	49.360265	574.000
FBtr0301333	1977	1799.171	0.041323	0.500
FBtr0332689	1974	1796.171	0.041394	0.500
FBtr0086107	5316	5138.171	53.741137	1857.000
FBtr0072159	694	516.571	1.439275	5.000
FBtr0076218	2574	2396.171	5.178829	83.454
FBtr0076219	2478	2300.171	41.602857	643.546
FBtr0113346	1241	1063.171	0.000000	0.000
FBtr0100083	570	392.639	0.000000	0.000
FBtr0079765	644	466.594	0.000000	0.000
FBtr0071734	1182	1004.171	0.000000	0.000
FBtr0071191	1056	878.171	11.731717	69.285
FBtr0345988	1286	1108.171	1.571997	11.715
FBtr0071902	1064	886.171	5.098371	30.384
