Name	Length	EffectiveLength	TPM	NumReads
FBtr0072639	5149	4978.004	0.372244	15.502
FBtr0340000	824	653.279	0.622075	3.400
FBtr0087390	427	256.477	282.708296	606.600
FBtr0070472	3021	2850.004	2.201159	52.482
FBtr0331752	4499	4328.004	16.187887	586.130
FBtr0070475	3174	3003.004	6.085444	152.885
FBtr0070474	3218	3047.004	1.173255	29.908
FBtr0302185	2166	1995.004	0.398183	6.646
FBtr0070471	4805	4634.004	8.356614	323.969
FBtr0112828	2903	2732.004	5.693718	130.135
FBtr0301966	3182	3011.004	0.695247	17.513
FBtr0070468	3055	2884.004	9.325906	225.011
FBtr0070476	2745	2574.004	0.566500	12.199
FBtr0070470	3110	2939.004	1.281951	31.520
FBtr0331751	4750	4579.004	0.898379	34.415
FBtr0070469	4244	4073.004	9.149469	311.765
FBtr0070467	2929	2758.004	0.458121	10.570
FBtr0331753	5004	4833.004	0.534772	21.622
FBtr0070466	2847	2676.004	4.014450	89.873
FBtr0070473	3091	2920.004	1.449504	35.409
FBtr0076265	1575	1404.004	49.038469	575.999
FBtr0331935	1030	859.004	0.161426	1.160
FBtr0088237	816	645.285	92.589794	499.840
FBtr0081705	1363	1192.004	0.000000	0.000
FBtr0088524	1299	1128.004	69.090844	652.000
FBtr0074540	843	672.265	19.380707	109.000
FBtr0074494	1357	1186.004	0.302356	3.000
FBtr0085714	3349	3178.004	129.752662	3449.746
FBtr0085713	3440	3269.004	1016.193221	27791.254
FBtr0076256	334	163.549	2.923458	4.000
FBtr0339552	1718	1547.004	11.307512	146.344
FBtr0078950	1533	1362.004	23.226668	264.656
FBtr0070990	1321	1150.004	0.751818	7.233
FBtr0100409	805	634.295	0.725104	3.848
FBtr0343330	706	535.342	105.603007	472.960
FBtr0304902	1617	1446.004	0.041608	0.503
FBtr0304901	2286	2115.004	0.028070	0.497
FBtr0078872	1228	1057.004	0.113085	1.000
FBtr0077839	2112	1941.004	4.011696	65.143
FBtr0077837	2331	2160.004	6.297809	113.805
FBtr0077838	2235	2064.004	6.450618	111.385
FBtr0077836	2325	2154.004	15.685964	282.666
FBtr0075133	4018	3847.004	0.685623	22.066
FBtr0332862	2190	2019.004	4.317937	72.934
FBtr0087988	1754	1583.004	126.105791	1670.065
FBtr0087987	1948	1777.004	383.131812	5695.778
FBtr0074688	1633	1462.004	48.319506	591.000
FBtr0086864	3503	3332.004	11.085022	309.000
FBtr0083361	1283	1112.004	0.000000	0.000
FBtr0392904	4164	3993.004	4.666870	155.898
FBtr0084588	2385	2214.004	42.114569	780.059
FBtr0303161	2639	2468.004	39.393222	813.362
FBtr0079257	1918	1747.004	17.994734	263.000
FBtr0307341	906	735.231	0.052184	0.321
FBtr0084989	527	356.415	0.059522	0.177
FBtr0306309	750	579.319	0.808849	3.920
FBtr0344570	539	368.406	0.025910	0.080
FBtr0078090	1219	1048.004	30.795294	270.000
FBtr0087439	546	375.403	21.970224	69.000
FBtr0070960	2096	1925.004	0.112215	1.807
FBtr0302357	2296	2125.004	0.213091	3.788
FBtr0302356	2428	2257.004	0.180566	3.409
FBtr0340571	3830	3659.004	0.032664	1.000
FBtr0340572	3825	3654.004	0.032716	1.000
FBtr0080267	3305	3134.004	0.000000	0.000
FBtr0077141	787	616.300	0.100978	0.521
FBtr0306593	981	810.168	0.070725	0.479
FBtr0081719	1938	1767.004	63.520167	939.000
FBtr0071549	1655	1484.004	33.588031	417.000
FBtr0308832	1068	897.004	12.237669	91.835
FBtr0308833	2043	1872.004	25.769638	403.582
FBtr0074921	2263	2092.004	3.918659	68.583
FBtr0073011	1996	1825.004	0.000000	0.000
FBtr0112378	450	279.463	0.000000	0.000
FBtr0342602	1596	1425.004	0.216248	2.578
FBtr0080326	1217	1046.004	82.362467	720.741
FBtr0085405	675	504.350	183.676512	775.000
FBtr0339295	331	160.551	0.000000	0.000
FBtr0300316	205	35.299	0.000000	0.000
FBtr0300904	2130	1959.004	0.000000	0.000
FBtr0081633	2196	2025.004	0.000000	0.000
FBtr0300905	2052	1881.004	0.000000	0.000
FBtr0335279	1234	1063.004	0.081415	0.724
FBtr0335281	1199	1028.004	0.085542	0.736
FBtr0290216	733	562.326	0.000000	0.000
FBtr0335280	740	569.322	0.000000	0.000
FBtr0077120	1711	1540.004	16.468153	212.170
FBtr0081676	887	716.233	0.000000	0.000
FBtr0076639	2093	1922.004	0.168126	2.703
FBtr0079280	1148	977.004	0.000000	0.000
FBtr0304827	5797	5626.004	0.082303	3.874
FBtr0433494	6405	6234.004	0.105056	5.479
FBtr0333832	6581	6410.004	0.092292	4.949
FBtr0433497	5654	5483.004	0.094189	4.321
FBtr0333833	6118	5947.004	0.075201	3.741
FBtr0433496	5848	5677.004	0.064915	3.083
FBtr0304826	8410	8239.004	0.082012	5.653
FBtr0433495	8302	8131.004	0.083844	5.703
FBtr0433493	8251	8080.004	0.098597	6.665
FBtr0300808	2019	1848.004	0.000000	0.000
FBtr0300809	4061	3890.004	0.015364	0.500
FBtr0301700	4064	3893.004	0.015352	0.500
FBtr0072287	5108	4937.004	26.366229	1089.000
FBtr0343633	2816	2645.004	8.912535	197.217
FBtr0074281	2640	2469.004	55.392377	1144.164
FBtr0343632	2730	2559.004	1.308696	28.017
FBtr0074279	3898	3727.004	41.251847	1286.233
FBtr0074280	3895	3724.004	2.579463	80.363
FBtr0072238	1035	864.004	0.000000	0.000
FBtr0308073	1317	1146.004	0.829718	7.955
FBtr0082360	764	593.314	78.823050	391.250
FBtr0082361	1024	853.004	1.933114	13.795
FBtr0079938	1428	1257.004	2.852779	30.000
FBtr0077227	1279	1108.004	159.874448	1481.961
FBtr0091702	1278	1107.004	5.403072	50.039
FBtr0074882	2425	2254.004	13.211194	249.123
FBtr0332153	3588	3417.004	2.019169	57.721
FBtr0310476	2042	1871.004	5.816506	91.044
FBtr0100666	2416	2245.004	7.993222	150.126
FBtr0332726	2033	1862.004	3.979209	61.986
FBtr0080287	1089	918.004	15.767576	121.095
FBtr0309307	5887	5716.004	0.053995	2.582
FBtr0300898	5037	4866.004	0.010296	0.419
FBtr0080024	1050	879.004	6.823779	50.180
FBtr0077389	2263	2092.004	84.334919	1476.000
FBtr0290204	1958	1787.004	0.000000	0.000
FBtr0086689	848	677.260	31.912604	180.815
FBtr0306636	1574	1403.004	7.687994	90.238
FBtr0086687	1472	1301.004	21.235542	231.131
FBtr0086690	2195	2024.004	0.612077	10.364
FBtr0086686	1532	1361.004	0.904015	10.293
FBtr0340359	2225	2054.004	1.098549	18.877
FBtr0301148	981	810.168	72.961349	494.521
FBtr0086684	908	737.231	0.251124	1.549
FBtr0306637	2237	2066.004	1.022253	17.669
FBtr0301149	1514	1343.004	1.472422	16.543
FBtr0086600	1106	935.004	6.527957	51.063
FBtr0331978	1118	947.004	15.138558	119.937
FBtr0078769	621	450.379	4403.297454	16591.000
FBtr0070712	1878	1707.004	0.840292	12.000
FBtr0343263	1108	937.004	0.086101	0.675
FBtr0343264	928	757.229	0.124321	0.788
FBtr0072024	920	749.230	0.127154	0.797
FBtr0113111	979	808.172	0.109521	0.740
FBtr0333452	4664	4493.004	0.100817	3.790
FBtr0333450	3996	3825.004	0.075637	2.420
FBtr0333451	4043	3872.004	0.074198	2.403
FBtr0300831	4092	3921.004	0.072756	2.387
FBtr0076303	1640	1469.004	0.910342	11.188
FBtr0076302	1655	1484.004	1.894324	23.518
FBtr0076301	2049	1878.004	46.863884	736.294
FBtr0077098	1123	952.004	80.963681	644.830
FBtr0070552	1047	876.004	0.000000	0.000
FBtr0075818	1346	1175.004	28.789269	283.000
FBtr0088789	1908	1737.004	5.436380	79.000
FBtr0304960	503	332.436	0.000000	0.000
FBtr0075249	843	672.265	0.000000	0.000
FBtr0084104	1804	1633.004	206.416984	2820.000
FBtr0336911	2177	2006.004	12.511073	209.963
FBtr0088974	1597	1426.004	15.542488	185.420
FBtr0100360	4963	4792.004	0.523029	20.968
FBtr0110880	2920	2749.004	0.150456	3.460
FBtr0334105	2225	2054.004	0.284984	4.897
FBtr0301185	2946	2775.004	0.147237	3.418
FBtr0110881	4262	4091.004	1.848239	63.256
FBtr0336928	1138	967.004	0.392242	3.173
FBtr0072107	995	824.151	0.119915	0.827
FBtr0085786	2956	2785.004	10.227335	238.289
FBtr0085785	3082	2911.004	0.939486	22.880
FBtr0334549	2894	2723.004	1.031069	23.488
FBtr0334550	3020	2849.004	0.478832	11.413
FBtr0340191	4545	4374.004	9.175038	335.740
FBtr0073848	4477	4306.004	50.830570	1831.116
FBtr0078387	3371	3200.004	7.267105	194.549
FBtr0087487	2027	1856.004	15.456669	240.000
FBtr0083735	2688	2517.004	0.046836	0.986
FBtr0332539	2448	2277.004	0.053218	1.014
FBtr0077790	977	806.174	0.000000	0.000
FBtr0331440	941	770.225	0.000000	0.000
FBtr0331439	971	800.181	0.000000	0.000
FBtr0082634	1746	1575.004	15.102713	199.000
FBtr0079612	1320	1149.004	6.051880	58.174
FBtr0087980	1799	1628.004	0.000057	0.001
FBtr0087979	1558	1387.004	0.000000	0.000
FBtr0072044	1063	892.004	0.000000	0.000
FBtr0343206	1072	901.004	0.000000	0.000
FBtr0072043	1160	989.004	0.000000	0.000
FBtr0075225	1132	961.004	0.000000	0.000
FBtr0112489	446	275.465	11.348551	26.153
FBtr0339263	740	569.322	0.843766	4.019
FBtr0301018	2276	2105.004	1.192477	21.000
FBtr0302526	640	469.361	4.074711	16.000
FBtr0100009	3280	3109.004	5.344131	139.000
FBtr0089901	2338	2167.004	1.087527	19.716
FBtr0089902	1803	1632.004	0.528143	7.211
FBtr0300562	2617	2446.004	2.886701	59.071
FBtr0089900	2125	1954.004	0.418604	6.843
FBtr0089904	2355	2184.004	0.541043	9.886
FBtr0301521	2467	2296.004	0.812896	15.614
FBtr0089905	2568	2397.004	1.479021	29.659
FBtr0345390	5214	5043.004	0.717067	30.253
FBtr0331425	3556	3385.004	1.090600	30.885
FBtr0332155	4408	4237.004	1.449363	51.375
FBtr0075014	3541	3370.004	0.904028	25.488
FBtr0078874	603	432.390	0.276445	1.000
FBtr0083452	2975	2804.004	10.547929	247.436
FBtr0302317	2262	2091.004	21.068911	368.564
FBtr0333248	2543	2372.004	0.098383	1.952
FBtr0114524	2411	2240.004	0.109268	2.048
FBtr0273385	6171	6000.004	1.777497	89.223
FBtr0339307	6637	6466.004	1.217266	65.847
FBtr0273384	6439	6268.004	2.801974	146.930
FBtr0082117	3807	3636.004	4.018292	122.231
FBtr0082116	6303	6132.004	2.042305	104.771
FBtr0082118	4671	4500.004	2.813876	105.934
FBtr0085011	1569	1398.004	0.085502	1.000
FBtr0081174	4145	3974.004	0.269694	8.966
FBtr0081175	3934	3763.004	0.323460	10.183
FBtr0303241	4041	3870.004	0.666479	21.578
FBtr0081176	3893	3722.004	0.338079	10.527
FBtr0305129	2997	2826.004	6.482179	153.253
FBtr0339156	2994	2823.004	1.958190	46.247
FBtr0339157	2988	2817.004	2.015519	47.500
FBtr0071784	2049	1878.004	1.421361	22.331
FBtr0071785	1989	1818.004	61.321965	932.669
FBtr0089148	3050	2879.004	1.232205	29.678
FBtr0089147	2773	2602.004	3.219541	70.084
FBtr0089150	2762	2591.004	3.042389	65.948
FBtr0089146	2709	2538.004	3.640066	77.289
FBtr0308247	2614	2443.004	20.224126	413.343
FBtr0089149	2840	2669.004	1.193890	26.658
FBtr0302559	2531	2360.004	0.000000	0.000
FBtr0346506	2597	2426.004	0.000000	0.000
FBtr0302190	3048	2877.004	3.290297	79.194
FBtr0086145	3054	2883.004	5.755020	138.806
FBtr0306281	375	204.530	0.000000	0.000
FBtr0306280	392	221.511	0.000000	0.000
FBtr0306258	4812	4641.004	4.685920	181.938
FBtr0073119	3828	3657.004	40.498497	1239.027
FBtr0073120	4106	3935.004	38.833686	1278.410
FBtr0073118	4763	4592.004	42.824843	1645.184
FBtr0337055	3442	3271.004	12.015125	328.795
FBtr0333895	3491	3320.004	62.835741	1745.266
FBtr0337056	4046	3875.004	9.265771	300.379
FBtr0077442	1411	1240.004	4.819816	50.000
FBtr0076018	1266	1095.004	2.632940	24.120
FBtr0076017	963	792.198	7.224476	47.880
FBtr0339781	3357	3186.004	0.450869	12.017
FBtr0070778	3093	2922.004	0.810475	19.812
FBtr0344824	2804	2633.004	8.542457	188.170
FBtr0345292	830	659.274	12.943058	71.387
FBtr0070983	837	666.270	5.072265	28.273
FBtr0070982	1100	929.004	1.792629	13.932
FBtr0070981	941	770.225	103.291545	665.578
FBtr0070980	854	683.253	5744.297566	32834.830
FBtr0307300	2919	2748.004	11.677240	268.457
FBtr0113024	3030	2859.004	1.052546	25.175
FBtr0332600	2913	2742.004	0.408392	9.368
FBtr0083414	2815	2644.004	14.647188	323.991
FBtr0337043	3789	3618.004	1.189672	36.009
FBtr0077516	1338	1167.004	0.204852	2.000
FBtr0112524	1274	1103.004	1.738193	16.040
FBtr0089233	3691	3520.004	2.468199	72.684
FBtr0334626	3376	3205.004	2.136033	57.273
FBtr0310651	3526	3355.004	8.356411	234.547
FBtr0089229	3501	3330.004	11.324849	315.496
FBtr0082920	981	810.168	0.000000	0.000
FBtr0077386	1734	1563.004	19.577780	256.000
FBtr0071106	2301	2130.004	0.056118	1.000
FBtr0070937	2201	2030.004	94.607173	1606.710
FBtr0070938	2487	2316.004	60.451750	1171.290
FBtr0070397	1267	1096.004	0.218123	2.000
FBtr0074346	819	648.283	0.000000	0.000
FBtr0071471	1606	1435.004	0.041651	0.500
FBtr0330316	1609	1438.004	0.041559	0.500
FBtr0074918	1253	1082.004	16.608477	150.340
FBtr0072124	2163	1992.004	23.162246	386.000
FBtr0071683	1189	1018.004	63.757881	543.000
FBtr0077403	1061	890.004	0.102359	0.762
FBtr0113021	1089	918.004	0.097171	0.746
FBtr0077402	1231	1060.004	0.078177	0.693
FBtr0077401	1011	840.004	0.113600	0.798
FBtr0300280	1584	1413.004	0.000000	0.000
FBtr0346378	3461	3290.004	0.476050	13.103
FBtr0074809	2896	2725.004	20.345360	463.819
FBtr0335137	3353	3182.004	0.581828	15.489
FBtr0346141	373	202.531	0.001786	0.003
FBtr0085611	272	101.583	12.940067	10.997
FBtr0074029	585	414.393	0.000000	0.000
FBtr0075388	1505	1334.004	0.098763	1.102
FBtr0343534	2295	2124.004	0.050524	0.898
FBtr0086001	1762	1591.004	0.075130	1.000
FBtr0321315	1239	1068.004	0.000000	0.000
FBtr0333037	2846	2675.004	1.230375	27.535
FBtr0075724	2737	2566.004	2.744808	58.923
FBtr0075723	2084	1913.004	1.720950	27.542
FBtr0342770	3744	3573.004	9.313371	278.392
FBtr0070420	3766	3595.004	65.253134	1962.534
FBtr0342771	3838	3667.004	2.740530	84.074
FBtr0333323	2883	2712.004	0.708563	16.076
FBtr0333322	2930	2759.004	1.007368	23.252
FBtr0074137	2347	2176.004	3.854723	70.173
FBtr0074135	2386	2215.004	48.649048	901.499
FBtr0308136	1697	1526.004	0.036801	0.470
FBtr0080237	698	527.343	0.000000	0.000
FBtr0300638	3446	3275.004	0.000000	0.000
FBtr0073729	466	295.457	54.685494	135.171
FBtr0084836	743	572.322	23.809381	114.000
FBtr0082430	1248	1077.004	0.577155	5.200
FBtr0335211	1142	971.004	20.287054	164.800
FBtr0076857	1307	1136.004	0.946992	9.000
FBtr0300424	902	731.231	0.000000	0.000
FBtr0083860	1793	1622.004	1.372350	18.622
FBtr0302327	1744	1573.004	134.037599	1763.896
FBtr0083861	1877	1706.004	12.155084	173.482
FBtr0083086	1479	1308.004	17.170464	187.892
FBtr0334589	2552	2381.004	1.567450	31.223
FBtr0091874	595	424.391	1.316055	4.673
FBtr0073935	992	821.152	0.000000	0.000
FBtr0073300	818	647.284	0.000000	0.000
FBtr0073299	2460	2289.004	0.000000	0.000
FBtr0088841	1522	1351.004	1.819909	20.569
FBtr0088842	1468	1297.004	56.135726	609.112
FBtr0345599	2094	1923.004	0.159402	2.564
FBtr0070422	1749	1578.004	0.294676	3.890
FBtr0342772	681	510.348	0.013757	0.059
FBtr0070421	1547	1376.004	0.010244	0.118
FBtr0333023	2495	2324.004	0.065123	1.266
FBtr0075579	1678	1507.004	0.137524	1.734
FBtr0072248	2815	2644.004	0.064272	1.422
FBtr0345620	2931	2760.004	0.012548	0.290
FBtr0072247	2800	2629.004	0.013122	0.289
FBtr0072253	1306	1135.004	1.628794	15.466
FBtr0343432	1090	919.004	27.052211	207.987
FBtr0073127	1478	1307.004	0.227136	2.484
FBtr0073128	1471	1300.004	0.231377	2.516
FBtr0079458	1541	1370.004	0.003986	0.046
FBtr0079460	1595	1424.004	0.707659	8.430
FBtr0079462	1526	1355.004	0.004012	0.045
FBtr0079461	1505	1334.004	0.004049	0.045
FBtr0079459	1585	1414.004	0.712892	8.433
FBtr0081997	1156	985.004	51.198212	421.900
FBtr0081996	1257	1086.004	1.010456	9.180
FBtr0336761	1233	1062.004	7.419473	65.920
FBtr0336637	3026	2855.004	0.057758	1.380
FBtr0300693	1964	1793.004	0.000000	0.000
FBtr0336636	3290	3119.004	0.051253	1.337
FBtr0071797	3770	3599.004	0.042615	1.283
FBtr0336638	1523	1352.004	0.000000	0.000
FBtr0087382	5033	4862.004	20.403587	829.924
FBtr0339998	5235	5064.004	2.291407	97.076
FBtr0301478	2790	2619.004	24.012666	526.130
FBtr0089521	2653	2482.004	9.030782	187.519
FBtr0306351	2221	2050.004	2.036656	34.929
FBtr0306350	2503	2332.004	2.514156	49.050
FBtr0301477	4782	4611.004	0.916967	35.372
FBtr0300224	1562	1391.004	0.055293	0.643
FBtr0114515	1508	1337.004	0.058018	0.649
FBtr0087406	329	158.551	0.000000	0.000
FBtr0072888	2130	1959.004	0.000000	0.000
FBtr0085859	1170	999.004	0.478604	4.000
FBtr0334894	6412	6241.004	35.109849	1833.158
FBtr0084460	6624	6453.004	9.680848	522.627
FBtr0304567	3987	3816.004	6.334164	202.216
FBtr0070907	2510	2339.004	121.150891	2370.686
FBtr0070906	2636	2465.004	0.596880	12.309
FBtr0305911	1961	1790.004	6.585214	98.614
FBtr0289953	2161	1990.004	4.752826	79.127
FBtr0305910	2015	1844.004	3.452352	53.259
FBtr0088312	1656	1485.004	0.053146	0.660
FBtr0088313	2297	2126.004	0.134910	2.400
FBtr0088311	2351	2180.004	0.272884	4.977
FBtr0304592	2591	2420.004	0.195766	3.963
FBtr0088882	1935	1764.004	76.706194	1132.000
FBtr0079894	2382	2211.004	20.908971	386.757
FBtr0331635	2356	2185.004	6.973362	127.471
FBtr0345615	2623	2452.004	5.608786	115.055
FBtr0071338	3399	3228.004	183.296738	4950.000
FBtr0334508	4486	4315.004	0.015641	0.565
FBtr0085746	3506	3335.004	0.020377	0.569
FBtr0085085	1541	1370.004	38.147917	437.229
FBtr0085084	2075	1904.004	0.111173	1.771
FBtr0079304	905	734.231	0.162799	1.000
FBtr0079732	925	754.229	0.000000	0.000
FBtr0071108	3145	2974.004	9.170991	228.178
FBtr0340139	3231	3060.004	2.496281	63.905
FBtr0071107	3426	3255.004	33.686390	917.323
FBtr0340138	4238	4067.004	2.219887	75.530
FBtr0309839	4403	4232.004	1.386873	49.102
FBtr0309836	4378	4207.004	1.512190	53.223
FBtr0309837	3952	3781.004	3.584433	113.382
FBtr0073144	4107	3936.004	137.146311	4516.022
FBtr0309838	4006	3835.004	2.346107	75.271
FBtr0075152	2917	2746.004	25.551743	587.000
FBtr0300092	607	436.389	0.022862	0.083
FBtr0073892	1096	925.004	0.000000	0.000
FBtr0343143	1534	1363.004	0.087697	1.000
FBtr0332630	1663	1492.004	2.152481	26.867
FBtr0332631	1364	1193.004	47.107625	470.164
FBtr0332632	5997	5826.004	9.783517	476.850
FBtr0301268	1587	1416.004	0.337660	4.000
FBtr0085909	2020	1849.004	0.129293	2.000
FBtr0080763	2304	2133.004	18.492935	330.000
FBtr0086733	1297	1126.004	26.220475	247.000
FBtr0087262	852	681.255	149.490412	852.000
FBtr0303232	702	531.343	3.824352	17.000
FBtr0344155	6716	6545.004	6.067995	332.255
FBtr0070316	6065	5894.004	23.762576	1171.711
FBtr0344279	6745	6574.004	0.072730	4.000
FBtr0076133	3030	2859.004	0.125427	3.000
FBtr0082259	2901	2730.004	40.281732	920.000
FBtr0079708	1718	1547.004	35.730010	462.425
FBtr0330181	847	676.262	0.687257	3.888
FBtr0074894	650	479.356	112.738162	452.112
FBtr0082726	2913	2742.004	2.196973	50.398
FBtr0331429	2603	2432.004	2.120594	43.146
FBtr0331428	2948	2777.004	2.921777	67.880
FBtr0082727	2606	2435.004	2.622967	53.433
FBtr0301219	3098	2927.004	6.172363	151.144
FBtr0088166	1239	1068.004	0.111921	1.000
FBtr0310646	1830	1659.004	2.269263	31.496
FBtr0073730	1370	1199.004	174.811418	1753.504
FBtr0079724	633	462.365	3.279938	12.687
FBtr0346454	899	728.231	1.872094	11.405
FBtr0100541	611	440.388	6817.337383	25116.907
FBtr0343865	1567	1396.004	0.110484	1.290
FBtr0079324	1294	1123.004	0.181976	1.710
FBtr0079598	1156	985.004	49.051712	404.211
FBtr0081220	1093	922.004	0.580045	4.474
FBtr0300823	1159	988.004	0.902306	7.458
FBtr0081221	1054	883.004	31.653099	233.827
FBtr0310645	979	808.172	3.005350	20.320
FBtr0081219	1084	913.004	0.644232	4.921
FBtr0075314	465	294.457	78.752232	194.000
FBtr0070136	2103	1932.004	2.415907	39.049
FBtr0070137	2193	2022.004	2.303918	38.973
FBtr0070135	2124	1953.004	7.894001	128.978
FBtr0076688	2391	2220.004	25.709429	477.488
FBtr0346546	2609	2438.004	0.931094	18.991
FBtr0302935	3103	2932.004	11.350849	278.426
FBtr0082329	3115	2944.004	4.205302	103.574
FBtr0344017	5279	5108.004	0.641948	27.433
FBtr0091678	6366	6195.004	5.411173	280.446
FBtr0344016	5395	5224.004	0.555771	24.289
FBtr0342985	4422	4251.004	6.605172	234.905
FBtr0071815	4360	4189.004	16.531591	579.351
FBtr0071816	4190	4019.004	4.946837	166.327
FBtr0071813	4216	4045.004	250.855948	8489.063
FBtr0342986	4124	3953.004	30.636554	1013.173
FBtr0071814	4255	4084.004	6.851177	234.082
FBtr0083049	682	511.347	54.232019	232.000
FBtr0079593	751	580.319	0.719846	3.495
FBtr0332415	1011	840.004	5.555302	39.040
FBtr0345640	3934	3763.004	7.681773	241.831
FBtr0077562	3784	3613.004	48.936496	1479.169
FBtr0085387	5031	4860.004	5.194643	211.207
FBtr0085386	4880	4709.004	11.645848	458.793
FBtr0085614	355	184.541	9.396651	14.507
FBtr0303924	5093	4922.004	0.121646	5.009
FBtr0303923	5120	4949.004	0.120545	4.991
FBtr0300811	4420	4249.004	14.628501	520.000
FBtr0340626	2866	2695.004	0.029609	0.668
FBtr0340627	2995	2824.004	0.028145	0.665
FBtr0340628	2870	2699.004	0.029561	0.667
FBtr0087784	1976	1805.004	190.102479	2870.664
FBtr0332882	2246	2075.004	1.052279	18.267
FBtr0339391	1899	1728.004	11.349975	164.080
FBtr0084095	7188	7017.004	0.812588	47.702
FBtr0343807	7002	6831.004	0.477011	27.260
FBtr0343805	4551	4380.004	10.912287	399.859
FBtr0343806	4719	4548.004	8.336176	317.179
FBtr0086801	711	540.340	0.477990	2.161
FBtr0344145	6340	6169.004	0.038953	2.010
FBtr0100454	3868	3697.004	0.000000	0.000
FBtr0082255	6557	6386.004	0.000000	0.000
FBtr0082256	4226	4055.004	0.000000	0.000
FBtr0100455	2462	2291.004	0.051633	0.990
FBtr0088783	1907	1736.004	43.628295	633.629
FBtr0301333	1977	1806.004	0.000000	0.000
FBtr0332689	1974	1803.004	0.000000	0.000
FBtr0086107	5316	5145.004	42.515666	1830.000
FBtr0072159	694	523.344	0.456800	2.000
FBtr0076218	2574	2403.004	5.955491	119.726
FBtr0076219	2478	2307.004	37.060193	715.274
FBtr0113346	1241	1070.004	0.111712	1.000
FBtr0100083	570	399.396	0.000000	0.000
FBtr0079765	644	473.360	0.252518	1.000
FBtr0071734	1182	1011.004	0.000000	0.000
FBtr0071191	1056	885.004	9.817391	72.687
FBtr0345988	1286	1115.004	2.794766	26.070
FBtr0071902	1064	893.004	2.992330	22.355
